Year,Age,Sex,Country,Population
2079, 40-44,Total,Scotland,306732.0
2079, 45-49,Total,Scotland,309077.0
2079, 50-54,Total,Scotland,313995.0
2079, 55-59,Total,Scotland,318131.0
2079, 60-64,Total,Scotland,351700.0
2079, 65-69,Total,Scotland,363351.0
2079, 70-74,Total,Scotland,336168.0
2079, 75-79,Total,Scotland,293556.0
2079, 80-84,Total,Scotland,266725.0
2079, 85-89,Total,Scotland,214806.0
2079, 90-94,Total,Scotland,123906.0
2079, 95-99,Total,Scotland,45798.0
2079, 100 & over,Total,Scotland,8138.999999999999
2079,All ages,Total,Scotland,5175180.0
2080,  0-4,Total,Scotland,187926.0
2080,  5-9,Total,Scotland,195693.0
2080, 10-14,Total,Scotland,201055.0
2080, 15-19,Total,Scotland,209514.0
2080, 20-24,Total,Scotland,247919.0
2080, 25-29,Total,Scotland,272656.0
2080, 30-34,Total,Scotland,293499.0
2080, 35-39,Total,Scotland,306555.0
2080, 40-44,Total,Scotland,307537.0
2080, 45-49,Total,Scotland,308355.0
2080, 50-54,Total,Scotland,312959.0
2080, 55-59,Total,Scotland,315154.0
2080, 60-64,Total,Scotland,344216.0
2080, 65-69,Total,Scotland,362677.0
2080, 70-74,Total,Scotland,340055.0
2080, 75-79,Total,Scotland,293574.0
2080, 80-84,Total,Scotland,266199.0
2080, 85-89,Total,Scotland,213833.0
2080, 90-94,Total,Scotland,127346.0
2080, 95-99,Total,Scotland,47259.0
2080, 100 & over,Total,Scotland,8673.0
2080,All ages,Total,Scotland,5162654.0
2081,  0-4,Total,Scotland,187164.0
2081,  5-9,Total,Scotland,195394.0
2081, 10-14,Total,Scotland,200880.0
2081, 15-19,Total,Scotland,208963.0
2081, 20-24,Total,Scotland,246360.0
2081, 25-29,Total,Scotland,270067.0
2081, 30-34,Total,Scotland,291210.0
2081, 35-39,Total,Scotland,306152.0
2081, 40-44,Total,Scotland,308465.0
2081, 45-49,Total,Scotland,307840.0
2081, 50-54,Total,Scotland,311925.0
2081, 55-59,Total,Scotland,314155.0
2081, 60-64,Total,Scotland,335185.0
2081, 65-69,Total,Scotland,358581.0
2081, 70-74,Total,Scotland,346164.0
2081, 75-79,Total,Scotland,294348.0
2081, 80-84,Total,Scotland,265289.0
2081, 85-89,Total,Scotland,211865.0
2081, 90-94,Total,Scotland,131767.0
2081, 95-99,Total,Scotland,48729.0
2081, 100 & over,Total,Scotland,9218.0
2081,All ages,Total,Scotland,5149721.0
2082,  0-4,Total,Scotland,186297.0
2082,  5-9,Total,Scotland,195033.0
2082, 10-14,Total,Scotland,200709.0
2082, 15-19,Total,Scotland,208546.0
2082, 20-24,Total,Scotland,245030.0
2082, 25-29,Total,Scotland,267620.0
2082, 30-34,Total,Scotland,288724.0
2082, 35-39,Total,Scotland,305324.0
2082, 40-44,Total,Scotland,309327.0
2082, 45-49,Total,Scotland,307637.0
2082, 50-54,Total,Scotland,310955.0
2082, 55-59,Total,Scotland,313963.0
2082, 60-64,Total,Scotland,327092.0
2082, 65-69,Total,Scotland,353906.0
2082, 70-74,Total,Scotland,349768.0
2082, 75-79,Total,Scotland,298890.0
2082, 80-84,Total,Scotland,261093.00000000003
2082, 85-89,Total,Scotland,210604.0
2082, 90-94,Total,Scotland,135886.0
2082, 95-99,Total,Scotland,50285.0
2082, 100 & over,Total,Scotland,9736.0
2082,All ages,Total,Scotland,5136425.0
2083,  0-4,Total,Scotland,185336.0
2083,  5-9,Total,Scotland,194578.0
2083, 10-14,Total,Scotland,200539.0
2083, 15-19,Total,Scotland,208226.0
2083, 20-24,Total,Scotland,243914.0
2083, 25-29,Total,Scotland,265383.0
2083, 30-34,Total,Scotland,286086.0
2083, 35-39,Total,Scotland,304070.0
2083, 40-44,Total,Scotland,310007.0
2083, 45-49,Total,Scotland,307798.0
2083, 50-54,Total,Scotland,310060.0
2083, 55-59,Total,Scotland,313781.0
2083, 60-64,Total,Scotland,320062.0
2083, 65-69,Total,Scotland,349223.0
2083, 70-74,Total,Scotland,349782.0
2083, 75-79,Total,Scotland,305683.0
2083, 80-84,Total,Scotland,258121.0
2083, 85-89,Total,Scotland,210097.0
2083, 90-94,Total,Scotland,137549.0
2083, 95-99,Total,Scotland,52368.0
2083, 100 & over,Total,Scotland,10143.0
2083,All ages,Total,Scotland,5122806.0
2084,  0-4,Total,Scotland,184286.0
2084,  5-9,Total,Scotland,194028.0
2084, 10-14,Total,Scotland,200345.0
2084, 15-19,Total,Scotland,207987.0
2084, 20-24,Total,Scotland,242984.0
2084, 25-29,Total,Scotland,263378.0
2084, 30-34,Total,Scotland,283383.0
2084, 35-39,Total,Scotland,302370.0
2084, 40-44,Total,Scotland,310442.0
2084, 45-49,Total,Scotland,308312.0
2084, 50-54,Total,Scotland,309249.0
2084, 55-59,Total,Scotland,313093.0
2084, 60-64,Total,Scotland,314944.0
2084, 65-69,Total,Scotland,343963.0
2084, 70-74,Total,Scotland,348217.0
2084, 75-79,Total,Scotland,311768.0
2084, 80-84,Total,Scotland,256994.00000000003
2084, 85-89,Total,Scotland,209948.0
2084, 90-94,Total,Scotland,138300.0
2084, 95-99,Total,Scotland,54393.0
2084, 100 & over,Total,Scotland,10491.0
2084,All ages,Total,Scotland,5108875.0
2085,  0-4,Total,Scotland,183165.0
2085,  5-9,Total,Scotland,193372.0
2085, 10-14,Total,Scotland,200109.0
2085, 15-19,Total,Scotland,207786.0
2085, 20-24,Total,Scotland,242247.0
2085, 25-29,Total,Scotland,261608.0
2085, 30-34,Total,Scotland,280702.0
2085, 35-39,Total,Scotland,300326.0
2085, 40-44,Total,Scotland,310495.0
2085, 45-49,Total,Scotland,309148.0
2085, 50-54,Total,Scotland,308557.0
2085, 55-59,Total,Scotland,312108.0
2085, 60-64,Total,Scotland,312066.0
2085, 65-69,Total,Scotland,336748.0
2085, 70-74,Total,Scotland,347721.0
2085, 75-79,Total,Scotland,315639.0
2085, 80-84,Total,Scotland,257500.0
2085, 85-89,Total,Scotland,210045.0
2085, 90-94,Total,Scotland,138105.0
2085, 95-99,Total,Scotland,56283.0
2085, 100 & over,Total,Scotland,10960.0
2085,All ages,Total,Scotland,5094690.0
2086,  0-4,Total,Scotland,182004.0
2086,  5-9,Total,Scotland,192602.0
2086, 10-14,Total,Scotland,199810.0
2086, 15-19,Total,Scotland,207608.0
2086, 20-24,Total,Scotland,241678.0
2086, 25-29,Total,Scotland,260071.00000000003
2086, 30-34,Total,Scotland,278109.0
2086, 35-39,Total,Scotland,298025.0
2086, 40-44,Total,Scotland,310115.0
2086, 45-49,Total,Scotland,310116.0
2086, 50-54,Total,Scotland,308077.0
2086, 55-59,Total,Scotland,311125.0
2086, 60-64,Total,Scotland,311137.0
2086, 65-69,Total,Scotland,328023.0
2086, 70-74,Total,Scotland,343982.0
2086, 75-79,Total,Scotland,321599.0
2086, 80-84,Total,Scotland,258680.0
2086, 85-89,Total,Scotland,209898.0
2086, 90-94,Total,Scotland,137519.0
2086, 95-99,Total,Scotland,58691.0
2086, 100 & over,Total,Scotland,11440.0
2086,All ages,Total,Scotland,5080309.0
2087,  0-4,Total,Scotland,180810.0
2087,  5-9,Total,Scotland,191730.0
2087, 10-14,Total,Scotland,199446.0
2087, 15-19,Total,Scotland,207435.0
2087, 20-24,Total,Scotland,241240.0
2087, 25-29,Total,Scotland,258758.0
2087, 30-34,Total,Scotland,275660.0
2087, 35-39,Total,Scotland,295528.0
2087, 40-44,Total,Scotland,309303.0
2087, 45-49,Total,Scotland,311020.0
2087, 50-54,Total,Scotland,307906.0
2087, 55-59,Total,Scotland,310204.0
2087, 60-64,Total,Scotland,311008.0
2087, 65-69,Total,Scotland,320197.0
2087, 70-74,Total,Scotland,339667.0
2087, 75-79,Total,Scotland,325197.0
2087, 80-84,Total,Scotland,263094.0
2087, 85-89,Total,Scotland,207112.0
2087, 90-94,Total,Scotland,137572.0
2087, 95-99,Total,Scotland,60923.0
2087, 100 & over,Total,Scotland,11943.0
2087,All ages,Total,Scotland,5065753.0
2088,  0-4,Total,Scotland,179604.0
2088,  5-9,Total,Scotland,190761.0
2088, 10-14,Total,Scotland,198989.0
2088, 15-19,Total,Scotland,207262.0
2088, 20-24,Total,Scotland,240906.0
2088, 25-29,Total,Scotland,257655.0
2088, 30-34,Total,Scotland,273422.0
2088, 35-39,Total,Scotland,292880.0
2088, 40-44,Total,Scotland,308060.0
2088, 45-49,Total,Scotland,311729.0
2088, 50-54,Total,Scotland,308106.0
2088, 55-59,Total,Scotland,309353.0
2088, 60-64,Total,Scotland,310895.0
2088, 65-69,Total,Scotland,313413.0
2088, 70-74,Total,Scotland,335332.0
2088, 75-79,Total,Scotland,325469.0
2088, 80-84,Total,Scotland,269507.0
2088, 85-89,Total,Scotland,205309.0
2088, 90-94,Total,Scotland,137940.0
2088, 95-99,Total,Scotland,61937.0
2088, 100 & over,Total,Scotland,12566.0
2088,All ages,Total,Scotland,5051095.0
2089,  0-4,Total,Scotland,178406.0
2089,  5-9,Total,Scotland,189704.0
2089, 10-14,Total,Scotland,198434.0
2089, 15-19,Total,Scotland,207068.0
2089, 20-24,Total,Scotland,240662.0
2089, 25-29,Total,Scotland,256739.0
2089, 30-34,Total,Scotland,271414.0
2089, 35-39,Total,Scotland,290163.0
2089, 40-44,Total,Scotland,306376.0
2089, 45-49,Total,Scotland,312198.0
2089, 50-54,Total,Scotland,308657.0
2089, 55-59,Total,Scotland,308585.0
2089, 60-64,Total,Scotland,310280.0
2089, 65-69,Total,Scotland,308500.0
2089, 70-74,Total,Scotland,330429.0
2089, 75-79,Total,Scotland,324267.0
2089, 80-84,Total,Scotland,275307.0
2089, 85-89,Total,Scotland,205044.0
2089, 90-94,Total,Scotland,138482.0
2089, 95-99,Total,Scotland,62501.0
2089, 100 & over,Total,Scotland,13144.0
2089,All ages,Total,Scotland,5036360.0
2090,  0-4,Total,Scotland,177244.0
2090,  5-9,Total,Scotland,188575.0
2090, 10-14,Total,Scotland,197770.0
2090, 15-19,Total,Scotland,206831.0
2090, 20-24,Total,Scotland,240454.0
2090, 25-29,Total,Scotland,256018.0
2090, 30-34,Total,Scotland,269634.0
2090, 35-39,Total,Scotland,287469.0
2090, 40-44,Total,Scotland,304350.0
2090, 45-49,Total,Scotland,312280.0
2090, 50-54,Total,Scotland,309531.0
2090, 55-59,Total,Scotland,307944.0
2090, 60-64,Total,Scotland,309365.0
2090, 65-69,Total,Scotland,305787.0
2090, 70-74,Total,Scotland,323639.0
2090, 75-79,Total,Scotland,324027.0
2090, 80-84,Total,Scotland,279103.0
2090, 85-89,Total,Scotland,206115.0
2090, 90-94,Total,Scotland,139098.0
2090, 95-99,Total,Scotland,62657.0
2090, 100 & over,Total,Scotland,13713.0
2090,All ages,Total,Scotland,5021604.0
2091,  0-4,Total,Scotland,176131.0
2091,  5-9,Total,Scotland,187403.0
2091, 10-14,Total,Scotland,196994.0
2091, 15-19,Total,Scotland,206531.0
2091, 20-24,Total,Scotland,240265.0
2091, 25-29,Total,Scotland,255461.0
2091, 30-34,Total,Scotland,268095.0
2091, 35-39,Total,Scotland,284867.0
2091, 40-44,Total,Scotland,302065.0
2091, 45-49,Total,Scotland,311934.0
2091, 50-54,Total,Scotland,310528.0
2091, 55-59,Total,Scotland,307511.0
2091, 60-64,Total,Scotland,308454.0
2091, 65-69,Total,Scotland,304974.0
2091, 70-74,Total,Scotland,315393.0
2091, 75-79,Total,Scotland,320822.0
2091, 80-84,Total,Scotland,284781.0
2091, 85-89,Total,Scotland,207745.0
2091, 90-94,Total,Scotland,139619.0
2091, 95-99,Total,Scotland,62856.0
2091, 100 & over,Total,Scotland,14446.0
2091,All ages,Total,Scotland,5006875.0
2092,  0-4,Total,Scotland,175077.0
2092,  5-9,Total,Scotland,186194.0
2092, 10-14,Total,Scotland,196115.0
2092, 15-19,Total,Scotland,206163.0
2092, 20-24,Total,Scotland,240087.0
2092, 25-29,Total,Scotland,255034.0
2092, 30-34,Total,Scotland,266779.0
2092, 35-39,Total,Scotland,282405.0
2092, 40-44,Total,Scotland,299577.0
2092, 45-49,Total,Scotland,311154.0
2092, 50-54,Total,Scotland,311458.0
2092, 55-59,Total,Scotland,307386.0
2092, 60-64,Total,Scotland,307608.0
2092, 65-69,Total,Scotland,304938.0
2092, 70-74,Total,Scotland,308002.0
2092, 75-79,Total,Scotland,317053.0
2092, 80-84,Total,Scotland,288325.0
2092, 85-89,Total,Scotland,211862.0
2092, 90-94,Total,Scotland,138342.0
2092, 95-99,Total,Scotland,63497.0
2092, 100 & over,Total,Scotland,15122.0
2092,All ages,Total,Scotland,4992178.0
2093,  0-4,Total,Scotland,174097.0
2093,  5-9,Total,Scotland,184977.0
2093, 10-14,Total,Scotland,195141.0
2093, 15-19,Total,Scotland,205700.0
2093, 20-24,Total,Scotland,239910.0
2093, 25-29,Total,Scotland,254703.0
2093, 30-34,Total,Scotland,265677.0
2093, 35-39,Total,Scotland,280152.0
2093, 40-44,Total,Scotland,296940.0
2093, 45-49,Total,Scotland,309944.0
2093, 50-54,Total,Scotland,312203.0
2093, 55-59,Total,Scotland,307624.0
2093, 60-64,Total,Scotland,306831.0
2093, 65-69,Total,Scotland,304921.0
2093, 70-74,Total,Scotland,301621.0
2093, 75-79,Total,Scotland,313234.0
2093, 80-84,Total,Scotland,288939.0
2093, 85-89,Total,Scotland,217617.0
2093, 90-94,Total,Scotland,137745.0
2093, 95-99,Total,Scotland,64128.0
2093, 100 & over,Total,Scotland,15457.0
2093,All ages,Total,Scotland,4977561.0
2094,  0-4,Total,Scotland,173191.0
2094,  5-9,Total,Scotland,183773.0
2094, 10-14,Total,Scotland,194080.0
2094, 15-19,Total,Scotland,205139.0
2094, 20-24,Total,Scotland,239707.0
2094, 25-29,Total,Scotland,254460.0
2094, 30-34,Total,Scotland,264755.0
2094, 35-39,Total,Scotland,278144.0
2094, 40-44,Total,Scotland,294226.0
2094, 45-49,Total,Scotland,308293.0
2094, 50-54,Total,Scotland,312710.0
2094, 55-59,Total,Scotland,308211.0
2094, 60-64,Total,Scotland,306136.0
2094, 65-69,Total,Scotland,304416.0
2094, 70-74,Total,Scotland,297061.0
2094, 75-79,Total,Scotland,308872.0
2094, 80-84,Total,Scotland,288230.0
2094, 85-89,Total,Scotland,222883.0
2094, 90-94,Total,Scotland,138290.0
2094, 95-99,Total,Scotland,64793.00000000001
2094, 100 & over,Total,Scotland,15680.0
2094,All ages,Total,Scotland,4963050.0
2095,  0-4,Total,Scotland,172366.0
2095,  5-9,Total,Scotland,182603.0
2095, 10-14,Total,Scotland,192943.0
2095, 15-19,Total,Scotland,204478.0
2095, 20-24,Total,Scotland,239464.0
2095, 25-29,Total,Scotland,254245.0
2095, 30-34,Total,Scotland,264033.0
2095, 35-39,Total,Scotland,276360.0
2095, 40-44,Total,Scotland,291541.0
2095, 45-49,Total,Scotland,306290.0
2095, 50-54,Total,Scotland,312829.0
2095, 55-59,Total,Scotland,309123.0
2095, 60-64,Total,Scotland,305557.0
2095, 65-69,Total,Scotland,303614.0
2095, 70-74,Total,Scotland,294602.0
2095, 75-79,Total,Scotland,302745.0
2095, 80-84,Total,Scotland,288339.0
2095, 85-89,Total,Scotland,226468.0
2095, 90-94,Total,Scotland,139781.0
2095, 95-99,Total,Scotland,65430.00000000001
2095, 100 & over,Total,Scotland,15824.0
2095,All ages,Total,Scotland,4948635.0
2096,  0-4,Total,Scotland,171623.0
2096,  5-9,Total,Scotland,181483.0
2096, 10-14,Total,Scotland,191762.0
2096, 15-19,Total,Scotland,203698.0
2096, 20-24,Total,Scotland,239158.0
2096, 25-29,Total,Scotland,254061.0
2096, 30-34,Total,Scotland,263475.0
2096, 35-39,Total,Scotland,274807.0
2096, 40-44,Total,Scotland,288937.0
2096, 45-49,Total,Scotland,304025.0
2096, 50-54,Total,Scotland,312522.0
2096, 55-59,Total,Scotland,310152.0
2096, 60-64,Total,Scotland,305183.0
2096, 65-69,Total,Scotland,302809.0
2096, 70-74,Total,Scotland,293966.0
2096, 75-79,Total,Scotland,295252.0
2096, 80-84,Total,Scotland,285896.0
2096, 85-89,Total,Scotland,231637.0
2096, 90-94,Total,Scotland,141687.0
2096, 95-99,Total,Scotland,66094.0
2096, 100 & over,Total,Scotland,16087.0
2096,All ages,Total,Scotland,4934314.0
2097,  0-4,Total,Scotland,170958.0
2097,  5-9,Total,Scotland,180422.0
2097, 10-14,Total,Scotland,190544.0
2097, 15-19,Total,Scotland,202809.0
2097, 20-24,Total,Scotland,238779.0
2097, 25-29,Total,Scotland,253887.0
2097, 30-34,Total,Scotland,263052.0
2097, 35-39,Total,Scotland,273482.0
2097, 40-44,Total,Scotland,286475.0
2097, 45-49,Total,Scotland,301557.0
2097, 50-54,Total,Scotland,311777.0
2097, 55-59,Total,Scotland,311121.0
2097, 60-64,Total,Scotland,305117.0
2097, 65-69,Total,Scotland,302067.0
2097, 70-74,Total,Scotland,294068.0
2097, 75-79,Total,Scotland,288554.0
2097, 80-84,Total,Scotland,282909.0
2097, 85-89,Total,Scotland,235000.0
2097, 90-94,Total,Scotland,145148.0
2097, 95-99,Total,Scotland,65854.0
2097, 100 & over,Total,Scotland,16504.0
2097,All ages,Total,Scotland,4920084.0
2098,  0-4,Total,Scotland,170369.0
2098,  5-9,Total,Scotland,179432.0
2098, 10-14,Total,Scotland,189317.0
2098, 15-19,Total,Scotland,201827.0
2098, 20-24,Total,Scotland,238300.0
2098, 25-29,Total,Scotland,253717.0
2098, 30-34,Total,Scotland,262723.0
2098, 35-39,Total,Scotland,272382.0
2098, 40-44,Total,Scotland,284220.0
2098, 45-49,Total,Scotland,298932.0
2098, 50-54,Total,Scotland,310597.0
2098, 55-59,Total,Scotland,311905.0
2098, 60-64,Total,Scotland,305408.0
2098, 65-69,Total,Scotland,301394.0
2098, 70-74,Total,Scotland,294185.0
2098, 75-79,Total,Scotland,282818.0
2098, 80-84,Total,Scotland,279853.0
2098, 85-89,Total,Scotland,236003.0
2098, 90-94,Total,Scotland,149780.0
2098, 95-99,Total,Scotland,65982.0
2098, 100 & over,Total,Scotland,16815.0
2098,All ages,Total,Scotland,4905959.0
2099,  0-4,Total,Scotland,169858.0
2099,  5-9,Total,Scotland,178523.0
2099, 10-14,Total,Scotland,188100.0
2099, 15-19,Total,Scotland,200756.0
2099, 20-24,Total,Scotland,237722.0
2099, 25-29,Total,Scotland,253522.0
2099, 30-34,Total,Scotland,262484.0
2099, 35-39,Total,Scotland,271465.0
2099, 40-44,Total,Scotland,282207.0
2099, 45-49,Total,Scotland,296234.0
2099, 50-54,Total,Scotland,308974.0
2099, 55-59,Total,Scotland,312447.0
2099, 60-64,Total,Scotland,306052.0
2099, 65-69,Total,Scotland,300796.0
2099, 70-74,Total,Scotland,293828.0
2099, 75-79,Total,Scotland,278791.0
2099, 80-84,Total,Scotland,276283.0
2099, 85-89,Total,Scotland,235928.0
2099, 90-94,Total,Scotland,154076.0
2099, 95-99,Total,Scotland,66777.0
2099, 100 & over,Total,Scotland,17110.0
2099,All ages,Total,Scotland,4891933.0
2100,  0-4,Total,Scotland,169409.0
2100,  5-9,Total,Scotland,177691.0
2100, 10-14,Total,Scotland,186916.0
2100, 15-19,Total,Scotland,199613.0
2100, 20-24,Total,Scotland,237029.0
2100, 25-29,Total,Scotland,253288.0
2100, 30-34,Total,Scotland,262275.0
2100, 35-39,Total,Scotland,270748.0
2100, 40-44,Total,Scotland,280425.0
2100, 45-49,Total,Scotland,293553.0
2100, 50-54,Total,Scotland,306998.0
2100, 55-59,Total,Scotland,312600.0
2100, 60-64,Total,Scotland,307018.0
2100, 65-69,Total,Scotland,300313.0
2100, 70-74,Total,Scotland,293186.0
2100, 75-79,Total,Scotland,276729.0
2100, 80-84,Total,Scotland,271125.0
2100, 85-89,Total,Scotland,236475.0
2100, 90-94,Total,Scotland,157121.0
2100, 95-99,Total,Scotland,68072.0
2100, 100 & over,Total,Scotland,17383.0
2100,All ages,Total,Scotland,4877967.0
2101,  0-4,Total,Scotland,169012.0
2101,  5-9,Total,Scotland,176943.0
2101, 10-14,Total,Scotland,185786.0
2101, 15-19,Total,Scotland,198420.0
2101, 20-24,Total,Scotland,236216.0
2101, 25-29,Total,Scotland,252990.0
2101, 30-34,Total,Scotland,262094.0
2101, 35-39,Total,Scotland,270195.0
2101, 40-44,Total,Scotland,278891.0
2101, 45-49,Total,Scotland,290961.0
2101, 50-54,Total,Scotland,304758.0
2101, 55-59,Total,Scotland,312335.0
2101, 60-64,Total,Scotland,308098.0
2101, 65-69,Total,Scotland,300033.0
2101, 70-74,Total,Scotland,292539.0
2101, 75-79,Total,Scotland,276349.0
2101, 80-84,Total,Scotland,264744.0
2101, 85-89,Total,Scotland,235055.0
2101, 90-94,Total,Scotland,161353.0
2101, 95-99,Total,Scotland,69595.0
2101, 100 & over,Total,Scotland,17710.0
2101,All ages,Total,Scotland,4864077.0
2102,  0-4,Total,Scotland,168658.0
2102,  5-9,Total,Scotland,176273.0
2102, 10-14,Total,Scotland,184718.0
2102, 15-19,Total,Scotland,197190.0
2102, 20-24,Total,Scotland,235294.0
2102, 25-29,Total,Scotland,252621.0
2102, 30-34,Total,Scotland,261924.0
2102, 35-39,Total,Scotland,269778.0
2102, 40-44,Total,Scotland,277581.0
2102, 45-49,Total,Scotland,288512.0
2102, 50-54,Total,Scotland,302314.0
2102, 55-59,Total,Scotland,311630.0
2102, 60-64,Total,Scotland,309117.0
2102, 65-69,Total,Scotland,300052.0
2102, 70-74,Total,Scotland,291949.0
2102, 75-79,Total,Scotland,276651.0
2102, 80-84,Total,Scotland,259066.0
2102, 85-89,Total,Scotland,233122.0
2102, 90-94,Total,Scotland,164240.0
2102, 95-99,Total,Scotland,71768.0
2102, 100 & over,Total,Scotland,17794.0
2102,All ages,Total,Scotland,4850252.0
2103,  0-4,Total,Scotland,168339.0
2103,  5-9,Total,Scotland,175678.0
2103, 10-14,Total,Scotland,183725.0
2103, 15-19,Total,Scotland,195952.0
2103, 20-24,Total,Scotland,234274.0
2103, 25-29,Total,Scotland,252148.0
2103, 30-34,Total,Scotland,261755.0
2103, 35-39,Total,Scotland,269456.0
2103, 40-44,Total,Scotland,276494.0
2103, 45-49,Total,Scotland,286273.0
2103, 50-54,Total,Scotland,299715.0
2103, 55-59,Total,Scotland,310491.0
2103, 60-64,Total,Scotland,309955.0
2103, 65-69,Total,Scotland,300422.0
2103, 70-74,Total,Scotland,291425.0
2103, 75-79,Total,Scotland,276950.0
2103, 80-84,Total,Scotland,254266.0
2103, 85-89,Total,Scotland,231093.0
2103, 90-94,Total,Scotland,165524.0
2103, 95-99,Total,Scotland,74570.0
2103, 100 & over,Total,Scotland,17992.0
2103,All ages,Total,Scotland,4836497.0
2104,  0-4,Total,Scotland,168036.0
2104,  5-9,Total,Scotland,175158.0
2104, 10-14,Total,Scotland,182806.0
2104, 15-19,Total,Scotland,194723.0
2104, 20-24,Total,Scotland,233165.0
2104, 25-29,Total,Scotland,251575.0
2104, 30-34,Total,Scotland,261562.0
2104, 35-39,Total,Scotland,269221.0
2104, 40-44,Total,Scotland,275593.0
2104, 45-49,Total,Scotland,284284.0
2104, 50-54,Total,Scotland,297035.0
2104, 55-59,Total,Scotland,308906.0
2104, 60-64,Total,Scotland,310554.0
2104, 65-69,Total,Scotland,301142.0
2104, 70-74,Total,Scotland,290970.0
2104, 75-79,Total,Scotland,276808.0
2104, 80-84,Total,Scotland,251025.0
2104, 85-89,Total,Scotland,228602.0
2104, 90-94,Total,Scotland,166051.0
2104, 95-99,Total,Scotland,77192.0
2104, 100 & over,Total,Scotland,18415.0
2104,All ages,Total,Scotland,4822823.0
2105,  0-4,Total,Scotland,167751.0
2105,  5-9,Total,Scotland,174703.0
2105, 10-14,Total,Scotland,181968.0
2105, 15-19,Total,Scotland,193526.0
2105, 20-24,Total,Scotland,231977.0
2105, 25-29,Total,Scotland,250894.0
2105, 30-34,Total,Scotland,261335.0
2105, 35-39,Total,Scotland,269019.0
2105, 40-44,Total,Scotland,274887.0
2105, 45-49,Total,Scotland,282528.0
2105, 50-54,Total,Scotland,294379.0
2105, 55-59,Total,Scotland,306972.0
2105, 60-64,Total,Scotland,310767.0
2105, 65-69,Total,Scotland,302176.0
2105, 70-74,Total,Scotland,290628.0
